,stop_id,on_street,cross_street,routes,boardings,alightings,location
305,413,MADISON,ST. LOUIS,20,15.0,93.4,"(41.88081388, -87.71381964)"
306,415,MADISON,SPAULDING,20,33.5,45.1,"(41.880887, -87.708722)"
307,416,MADISON,KEDZIE,20,304.3,506.4,"(41.880902, -87.706333)"
308,417,MADISON,ALBANY (east leg),20,72.0,81.2,"(41.880952, -87.703147)"
309,420,MADISON,CALIFORNIA,20,222.2,216.1,"(41.88100858, -87.69600765)"
310,421,MADISON,WASHTENAW,20,38.2,56.4,"(41.88103245, -87.694048)"
311,423,MADISON,CAMPBELL (west leg),20,33.7,179.8,"(41.88106252, -87.68897646)"
312,427,MADISON,HOYNE,20,130.6,159.8,"(41.881232, -87.679293)"
313,428,MADISON,DAMEN,20,130.9,198.4,"(41.881262, -87.67685)"
314,429,MADISON,UNITED CENTER (1900W),20,74.5,44.5,"(41.88129674, -87.67424663)"
315,430,MADISON,WOOD,20,66.6,94.7,"(41.8813284, -87.67186305)"
316,431,MADISON,PAULINA,20,34.8,51.0,"(41.88137, -87.669513)"
317,432,MADISON,ASHLAND,20,189.4,349.8,"(41.88139461, -87.66699977)"
318,435,MADISON,THROOP (east leg),20,219.1,51.6,"(41.881525, -87.659765)"
319,436,MADISON,RACINE (west leg),20,204.6,67.1,"(41.881545, -87.657333)"
320,437,MADISON,ABERDEEN (west leg),20,115.3,23.8,"(41.881608, -87.654897)"
321,439,MADISON,PEORIA,20,136.8,51.9,"(41.88167775, -87.64983775)"
322,440,HALSTED,MADISON,"8,20",332.4,387.4,"(41.882, -87.64728)"
323,442,WASHINGTON,JEFFERSON,"J14,19,20,56",582.0,478.0,"(41.88311, -87.642848)"
324,443,WASHINGTON,CANAL,"19,20,56",980.2,1192.9,"(41.883084, -87.639976)"
325,445,WASHINGTON,FRANKLIN,"19,20,56,60,129,157",68.6,62.6,"(41.883128, -87.635516)"
326,446,WASHINGTON,LASALLE,"19,20,56,60,129,157",303.4,726.4,"(41.883137, -87.632625)"
327,447,WASHINGTON,DEARBORN,"19,20,56,60,157",267.4,1045.2,"(41.883145, -87.629611)"
328,448,WASHINGTON,STATE,"N4,19,20,56,60,N66,157",151.7,1655.8,"(41.88316957, -87.62749695)"
329,449,WASHINGTON,WABASH (nearside GARLAND),"N4,19,20,56,60,N66,147,151,157",904.5,1197.1,"(41.883159, -87.625966)"
330,450,MADISON,WABASH,"J14,19,20,56,60,N66,124,157",1780.0,1241.8,"(41.88214, -87.625973)"
331,452,MADISON,CLARK,"J14,19,20,56,60,124,157",1191.1,610.2,"(41.882042, -87.630679)"
332,453,MADISON,WELLS,"J14,19,20,56,60,124,157",1060.9,737.3,"(41.8820052, -87.63408179)"
333,454,MADISON,N. WACKER,"J14,19,20,56,60,124,157",344.3,711.8,"(41.88196914, -87.63744347)"
334,455,MADISON,CLINTON,"J14,19,20,56,192",807.7,1476.9,"(41.88194735, -87.64104342)"
335,456,MADISON,JEFFERSON,20,159.6,190.4,"(41.88191463, -87.64283539)"
336,458,MADISON,PEORIA,20,52.2,157.9,"(41.8818, -87.649477)"
337,459,MADISON,MORGAN,20,78.9,189.8,"(41.881767, -87.651833)"
338,460,MADISON,ABERDEEN (east leg),20,18.8,163.4,"(41.881722, -87.654195)"
339,462,MADISON,THROOP (west leg),20,38.6,176.6,"(41.88164, -87.659483)"
340,463,MADISON,LOOMIS (east leg),20,16.7,68.8,"(41.881587, -87.66204)"
341,464,MADISON,LAFLIN,20,51.1,203.7,"(41.881548, -87.66449)"
342,465,MADISON,ASHLAND,20,380.7,194.6,"(41.881523, -87.666567)"
343,466,MADISON,PAULINA,20,161.2,92.7,"(41.88149, -87.669113)"
344,468,MADISON,UNITED CENTER (1900W),20,48.3,91.9,"(41.88141872, -87.67423738)"
345,469,MADISON,DAMEN,20,199.0,133.8,"(41.881398, -87.676448)"
346,470,MADISON,HOYNE,20,133.0,149.8,"(41.881337, -87.678923)"
347,473,MADISON,WESTERN,20,664.9,377.4,"(41.881235, -87.686193)"
348,478,MADISON,FRANCISCO,20,96.4,75.9,"(41.881103, -87.698552)"
349,479,MADISON,SACRAMENTO,20,75.7,105.1,"(41.881088, -87.701062)"
350,480,MADISON,ALBANY (west leg),20,64.0,113.5,"(41.881052, -87.703457)"
351,482,MADISON,SPAULDING,20,41.7,68.2,"(41.880992, -87.708572)"
352,484,MADISON,ST. LOUIS,20,16.4,14.3,"(41.880943, -87.713772)"
353,485,MADISON,CENTRAL PARK,20,67.1,45.6,"(41.88092565, -87.71581962)"
354,486,MADISON,HAMLIN,20,120.4,249.9,"(41.88086554, -87.72097816)"
355,487,MADISON,SPRINGFIELD,20,106.5,221.9,"(41.88080561, -87.7231035)"
356,494,MADISON,KENTON (west leg),20,34.4,57.8,"(41.88065, -87.740598)"
357,495,MADISON,KILPATRICK,20,33.5,102.8,"(41.880632, -87.74259)"
358,496,MADISON,CICERO,20,329.8,487.7,"(41.88060934, -87.74512281)"
359,497,MADISON,LAMON,20,133.4,292.6,"(41.88057059, -87.7475185)"
360,498,MADISON,LAVERGNE (west leg),20,4.9,16.6,"(41.88055203, -87.7500388)"
361,499,MADISON,LECLAIRE,20,53.8,216.3,"(41.8804935, -87.75246236)"
362,502,MADISON,LONG,20,26.5,147.6,"(41.88041111, -87.75996398)"
363,505,MADISON,CENTRAL,20,125.1,694.1,"(41.88035703, -87.76469173)"
364,506,MADISON,PARKSIDE,20,21.9,85.5,"(41.88031057, -87.76638886)"
365,507,MADISON,WALLER,20,12.3,74.2,"(41.88028356, -87.76803586)"
366,508,MADISON,MENARD,20,8.5,128.8,"(41.88026556, -87.76966086)"
367,509,MADISON,MAYFIELD (west leg),20,3.9,174.1,"(41.88022656, -87.77166101)"
368,510,CHICAGO,AUSTIN,66,532.0,488.0,"(41.89492553, -87.77484321)"
369,511,CHICAGO,MAYFIELD,66,77.2,3.3,"(41.894698, -87.772404)"
370,512,CHICAGO,MENARD,66,88.5,13.0,"(41.894724, -87.770295)"
371,513,CHICAGO,WALLER (west leg),66,86.1,14.9,"(41.894753, -87.768005)"
372,515,CHICAGO,CENTRAL,66,610.5,96.2,"(41.89479043, -87.76552392)"
373,516,CHICAGO,PINE,66,98.4,14.7,"(41.894813, -87.763681)"
374,518,CHICAGO,LOCKWOOD,66,98.9,61.0,"(41.894857, -87.758152)"
375,520,CHICAGO,LECLAIRE,66,113.1,40.6,"(41.894892, -87.75325)"
376,522,CHICAGO,LAMON,66,97.0,61.0,"(41.89491691, -87.74830576)"
377,523,CHICAGO,CICERO,66,484.5,263.0,"(41.89490567, -87.7459369)"
378,524,CHICAGO,KILPATRICK,66,33.4,13.5,"(41.89497791, -87.74357476)"
379,525,CHICAGO,KILBOURN (east leg),66,25.0,20.0,"(41.8950662, -87.73839753)"
380,527,CHICAGO,KILDARE,66,35.7,21.6,"(41.89515935, -87.73356209)"
381,528,CHICAGO,KEELER,66,58.4,47.8,"(41.89518019, -87.73103742)"
382,529,CHICAGO,KARLOV,66,55.2,80.9,"(41.89523069, -87.72859928)"
383,530,CHICAGO,PULASKI,66,583.0,531.3,"(41.8952897, -87.72621079)"
384,531,CHICAGO,SPRINGFIELD,66,89.3,59.5,"(41.89535017, -87.72370372)"
385,535,CHICAGO,ST. LOUIS,66,62.1,106.5,"(41.89540605, -87.71398324)"
386,537,CHICAGO,SPAULDING,66,36.3,99.5,"(41.89540903, -87.70906101)"
387,538,CHICAGO,KEDZIE,66,261.4,480.1,"(41.89547423, -87.70669089)"
388,540,CHICAGO,SACRAMENTO(west serv.dr.),"52,66",150.5,159.7,"(41.89551445, -87.70255697)"
389,543,CHICAGO,GRAND,"52,66",166.1,75.5,"(41.89555954, -87.69911652)"
390,544,CHICAGO,CALIFORNIA,66,198.4,58.5,"(41.89557304, -87.69680625)"
391,545,CHICAGO,WASHTENAW,66,143.9,15.0,"(41.89559143, -87.69435573)"
392,547,CHICAGO,CAMPBELL,66,147.6,27.2,"(41.89562813, -87.68941398)"
393,548,CHICAGO,WESTERN,66,501.7,325.7,"(41.89566223, -87.68701853)"
394,550,CHICAGO,LEAVITT,66,226.5,26.0,"(41.89574859, -87.68206956)"
395,551,CHICAGO,HOYNE,66,201.0,66.0,"(41.89578741, -87.67959733)"
396,552,CHICAGO,DAMEN,66,534.7,278.1,"(41.89583078, -87.67719168)"
397,553,CHICAGO,WOLCOTT,66,209.1,41.4,"(41.89587004, -87.67474255)"
398,556,CHICAGO,ASHLAND,66,449.5,458.5,"(41.89599305, -87.6674741)"
399,557,CHICAGO,BISHOP,66,236.9,106.6,"(41.89604414, -87.66414584)"
400,559,CHICAGO,ELIZABETH (east leg),66,156.0,106.0,"(41.89612172, -87.65956047)"
401,561,CHICAGO,MILWAUKEE,66,1214.0,979.1,"(41.89619683, -87.65554311)"
402,562,CHICAGO,OGDEN,66,212.3,16.7,"(41.89621694, -87.6543091)"
403,563,CHICAGO,SANGAMON (west leg),66,63.5,22.1,"(41.89626756, -87.65126255)"
404,565,CHICAGO,HALSTED,66,161.3,191.4,"(41.89628954, -87.64726282)"
405,566,CHICAGO,700 WEST,66,39.5,61.6,"(41.89634208, -87.64618838)"
406,567,CHICAGO,LARRABEE,66,406.6,368.5,"(41.89638809, -87.64273373)"
407,569,CHICAGO,HUDSON,66,57.5,50.7,"(41.89641589, -87.64021797)"
408,571,CHICAGO,ORLEANS,66,81.2,254.0,"(41.89644872, -87.63735212)"
409,572,CHICAGO,FRANKLIN,"11,66",352.8,776.0,"(41.89647376, -87.63591236)"
410,574,CHICAGO,LASALLE,66,154.5,240.6,"(41.89651769, -87.63295213)"
411,575,CHICAGO,CLARK,66,97.3,181.9,"(41.89653382, -87.63136267)"
412,576,CHICAGO,DEARBORN,66,46.6,266.2,"(41.89658592, -87.62992506)"
413,577,CHICAGO,STATE,66,230.0,1125.2,"(41.89660686, -87.62838543)"
414,578,CHICAGO,WABASH,66,280.9,255.6,"(41.89662108, -87.62698841)"
415,579,CHICAGO,RUSH,66,74.4,295.4,"(41.8966447, -87.62567065)"
416,580,CHICAGO,MICHIGAN,66,173.2,833.8,"(41.89666084, -87.6245301)"
417,582,CHICAGO,FAIRBANKS,"3,26,66,157",61.9,431.2,"(41.896716, -87.62053)"
418,584,FAIRBANKS,HURON,"3,66,157",97.5,709.2,"(41.895127, -87.620375)"
419,585,FAIRBANKS,ERIE,"66,157",121.4,226.1,"(41.894321, -87.620356)"
420,587,FAIRBANKS,OHIO,"2,66",11.3,257.4,"(41.89234, -87.62038)"
421,589,GRAND,McCLURG,"2,29,65,66,120,121,124",1171.8,34.9,"(41.89191794, -87.61798436)"
422,590,GRAND,FAIRBANKS/COLUMBUS,"2,29,65,66,120,121",933.3,52.8,"(41.891862, -87.620009)"
423,591,FAIRBANKS,OHIO,"2,66",121.5,14.0,"(41.892461, -87.620117)"
424,593,FAIRBANKS,ERIE,"3,66,157",434.2,159.9,"(41.894081, -87.620224)"
425,594,FAIRBANKS,HURON,"3,66,157",609.2,144.3,"(41.894886, -87.620252)"
426,596,FAIRBANKS,CHICAGO,"3,66,157",488.2,109.0,"(41.896645, -87.620311)"
427,597,CHICAGO,MIES VAN DER ROHE,"3,26,66,157",841.0,121.5,"(41.89683816, -87.62170867)"
428,599,CHICAGO,MICHIGAN,66,1338.5,208.5,"(41.89680037, -87.62449336)"
429,600,CHICAGO,WABASH,66,503.0,111.0,"(41.89676304, -87.62670344)"
430,601,CHICAGO,STATE,66,1308.0,575.0,"(41.89674104, -87.62802244)"
431,602,CHICAGO,DEARBORN,66,424.4,115.6,"(41.89671904, -87.62960444)"
432,603,CHICAGO,CLARK,66,239.1,58.0,"(41.89669704, -87.63105944)"
433,604,CHICAGO,LASALLE,66,263.6,128.5,"(41.89671657, -87.63252804)"
434,606,CHICAGO,FRANKLIN,66,885.9,529.2,"(41.89666896, -87.63553437)"
435,609,CHICAGO,HUDSON,66,57.1,69.5,"(41.89661268, -87.63976119)"
436,611,CHICAGO,LARRABEE,66,353.2,729.1,"(41.8965778, -87.64260977)"
437,612,CHICAGO,700 WEST (driveway),66,25.6,50.5,"(41.89649698, -87.64615091)"
438,613,CHICAGO,HALSTED,66,153.8,196.3,"(41.89651, -87.64817713)"
439,615,CHICAGO,SANGAMON (west leg),66,45.3,166.9,"(41.89639185, -87.65170798)"
440,617,CHICAGO,MAY/MILWAUKEE/BLUE LINE,66,904.0,1515.1,"(41.89635265, -87.65510772)"
441,618,CHICAGO,RACINE,66,36.4,19.0,"(41.89630868, -87.6573982)"
442,620,CHICAGO,NOBLE,66,123.6,267.2,"(41.89622854, -87.6622701)"
443,621,CHICAGO,GREENVIEW,66,73.2,209.6,"(41.896197, -87.664691)"
444,622,CHICAGO,ASHLAND,66,459.5,472.1,"(41.89615141, -87.66707916)"
445,623,CHICAGO,PAULINA,66,130.1,243.4,"(41.89611357, -87.66955486)"
446,625,CHICAGO,WOLCOTT,66,36.8,278.7,"(41.89603074, -87.67449)"
447,629,CHICAGO,OAKLEY,66,32.2,336.4,"(41.89586527, -87.68422742)"
448,631,CHICAGO,CAMPBELL,66,17.7,128.7,"(41.89579646, -87.68915823)"
449,633,CHICAGO,WASHTENAW,66,16.0,166.5,"(41.89574952, -87.69415782)"
450,636,CHICAGO,GRAND,"52,66",95.0,193.5,"(41.89570621, -87.6997458)"
451,638,CHICAGO,SACRAMENTO(west serv.dr.),"52,66",125.1,198.6,"(41.89566659, -87.70264143)"
452,641,CHICAGO,SPAULDING,66,8.5,24.9,"(41.89561076, -87.70876153)"
453,643,CHICAGO,ST. LOUIS,66,60.0,76.2,"(41.89556198, -87.71376324)"
454,644,CHICAGO,CENTRAL PARK,66,113.9,196.3,"(41.89554001, -87.71620529)"
455,647,CHICAGO,SPRINGFIELD,66,34.8,88.6,"(41.8954873, -87.72350073)"
456,648,CHICAGO,PULASKI,66,548.8,502.9,"(41.89544463, -87.72590117)"
457,649,CHICAGO,KARLOV,66,56.1,61.8,"(41.89537799, -87.72842914)"
458,650,CHICAGO,KEELER,66,55.4,64.4,"(41.89535402, -87.73090378)"
459,651,CHICAGO,KILDARE,66,19.8,56.6,"(41.89531292, -87.73334867)"
460,653,CHICAGO,KILBOURN (east leg),66,10.7,41.5,"(41.89522016, -87.73829914)"
461,654,CHICAGO,KILPATRICK,66,10.2,98.1,"(41.89513012, -87.74341428)"
462,656,CHICAGO,LAMON,66,67.5,128.2,"(41.89504996, -87.74809044)"
463,658,CHICAGO,LECLAIRE,66,29.4,189.0,"(41.89503504, -87.75309924)"
464,660,CHICAGO,LOCKWOOD,66,42.4,148.9,"(41.89500135, -87.75796488)"
465,662,CHICAGO,PINE,66,10.3,79.8,"(41.89489933, -87.76346107)"
466,663,CHICAGO,CENTRAL,66,78.4,543.4,"(41.89493013, -87.76526378)"
467,665,CHICAGO,WALLER,66,12.5,116.9,"(41.89489832, -87.76766308)"
468,667,CHICAGO,MAYFIELD,66,2.3,90.1,"(41.89483319, -87.77203704)"
469,668,GRAND,NORDICA,"65,74",175.6,212.0,"(41.92385192, -87.80198609)"
470,669,GRAND,SAYRE,"65,74",158.6,2.7,"(41.923497, -87.800851)"
471,670,GRAND,NEWLAND,"65,74",29.1,0.4,"(41.923512, -87.799018)"
472,671,GRAND,NEWCASTLE (east leg),"65,74",33.2,1.6,"(41.923526, -87.797189)"
473,672,GRAND,OAK PARK,"65,74",112.5,3.2,"(41.92351819, -87.79541381)"
474,677,GRAND,MOBILE,65,27.7,5.7,"(41.921863, -87.78306)"
475,680,GRAND,AUSTIN,65,146.7,29.0,"(41.920491, -87.775713)"
476,681,GRAND,MARMORA,65,38.6,8.3,"(41.92006352, -87.77325642)"
477,683,GRAND,MAJOR,65,28.6,13.7,"(41.91916419, -87.76835011)"
478,685,GRAND,5500 WEST,65,20.7,3.1,"(41.91821404, -87.763198)"
479,686,GRAND,LONG,65,64.0,55.4,"(41.91780507, -87.7609681)"
480,689,GRAND,LARAMIE,"57,65,73",289.6,82.7,"(41.91689396, -87.75608873)"
481,690,GRAND,LECLAIRE/ARMITAGE,65,49.3,39.7,"(41.91678384, -87.75351536)"
482,691,GRAND,LAMON,65,21.0,13.4,"(41.91522393, -87.74945624)"
483,692,GRAND,CICERO,65,140.2,72.0,"(41.91389023, -87.74616164)"
484,693,GRAND,4701 WEST,65,42.8,27.2,"(41.91292677, -87.74365725)"
485,694,GRAND,KENTON,65,1.3,2.1,"(41.91166747, -87.74053319)"
486,695,GRAND,KILBOURN,65,5.4,18.2,"(41.910966, -87.738711)"
487,696,GRAND,KOSTNER,65,106.7,100.8,"(41.910036, -87.736361)"
488,698,GRAND,KILDARE,65,78.0,36.4,"(41.909106, -87.733994)"
489,700,GRAND,KARLOV,65,31.6,36.7,"(41.907083, -87.728996)"
490,702,GRAND,SPRINGFIELD,65,28.9,21.3,"(41.90514637, -87.72412498)"
491,703,GRAND,HAMLIN,65,49.5,56.3,"(41.90418821, -87.72159442)"
492,704,GRAND,LAWNDALE,65,15.6,27.1,"(41.90342981, -87.71961797)"
493,707,GRAND,DRAKE,65,29.6,17.6,"(41.901571, -87.715107)"
494,708,GRAND,THOMAS,65,11.9,15.9,"(41.9010388, -87.71368713)"
495,709,GRAND,HOMAN,65,26.3,39.6,"(41.90011134, -87.71207511)"
496,710,GRAND,AUGUSTA,65,36.9,29.9,"(41.89939914, -87.70957967)"
497,712,GRAND,ALBANY,65,1.2,1.8,"(41.89730851, -87.70428253)"
498,713,GRAND,SACRAMENTO(west serv.dr.),65,18.1,59.7,"(41.896796, -87.703076)"
499,714,GRAND,SACRAMENTO BLVD.,65,5.4,8.3,"(41.89639889, -87.70204875)"
500,715,GRAND,CHICAGO,65,37.9,58.0,"(41.89579281, -87.70052166)"
501,716,GRAND,CALIFORNIA,65,28.4,8.0,"(41.894255, -87.696723)"
502,717,GRAND,WASHTENAW,65,22.9,10.6,"(41.893283, -87.694255)"
503,718,GRAND,TALMAN,65,3.8,2.3,"(41.892725, -87.692892)"
504,719,GRAND,ROCKWELL,65,21.4,7.2,"(41.892279, -87.691763)"
505,720,GRAND,CAMPBELL,65,9.6,6.4,"(41.89130844, -87.68928255)"
506,721,GRAND,WESTERN,65,82.2,115.4,"(41.89056857, -87.68684427)"
507,722,GRAND,OAKLEY,65,67.0,24.0,"(41.89062906, -87.68437029)"
508,723,GRAND,LEAVITT,65,59.8,6.0,"(41.89069201, -87.68178907)"
509,724,GRAND,HOYNE,65,30.8,9.5,"(41.89072857, -87.67943808)"
510,725,GRAND,DAMEN,65,98.2,68.7,"(41.89075979, -87.67702072)"
511,726,GRAND,WOLCOTT,65,34.0,13.6,"(41.89080579, -87.67457572)"
512,727,GRAND,WOOD,65,55.0,22.2,"(41.89084079, -87.67214172)"
513,728,GRAND,PAULINA,65,32.3,15.3,"(41.89087679, -87.66971472)"
514,729,GRAND,ASHLAND,65,80.7,130.8,"(41.89090348, -87.66731116)"
515,730,GRAND,ARMOUR,65,54.9,22.3,"(41.89091653, -87.6655934)"
516,731,GRAND,NOBLE,65,146.0,66.2,"(41.89095853, -87.6623424)"
517,735,GRAND,ABERDEEN,65,48.1,13.1,"(41.89102866, -87.65473053)"
518,736,GRAND,MORGAN,65,27.2,11.3,"(41.8910588, -87.6524239)"
519,737,GRAND,PEORIA,65,7.2,17.1,"(41.8910884, -87.64984684)"
520,738,GRAND,HALSTED/MILWAUKEE,"33,65",599.2,354.3,"(41.89111519, -87.64777715)"
521,739,GRAND,UNION,65,22.1,15.3,"(41.8911144, -87.64588684)"
522,741,GRAND,530 WEST RR CROSSING,65,37.3,10.4,"(41.89118338, -87.6431013)"
523,742,GRAND,KINGSBURY,65,32.4,64.6,"(41.89142739, -87.63996748)"
524,743,GRAND,ORLEANS,65,18.9,93.3,"(41.89147038, -87.63716348)"
525,744,GRAND,FRANKLIN,65,27.3,47.6,"(41.89150738, -87.63563348)"
526,745,GRAND,WELLS,65,13.0,93.3,"(41.89151114, -87.63419927)"
527,746,ILLINOIS,LASALLE,65,43.6,101.3,"(41.890737, -87.632811)"
528,747,ILLINOIS,CLARK,65,21.7,109.3,"(41.890758, -87.631279)"
529,750,ILLINOIS,RUSH,"29,65",17.0,159.7,"(41.890866, -87.625502)"
530,751,ILLINOIS lower,MICHIGAN (lower),"29,65",72.8,311.8,"(41.89088105, -87.62432598)"
531,754,ILLINOIS,McCLURG,"2,29,65,66,120,121,124",21.6,401.6,"(41.891002, -87.61786)"
532,755,ILLINOIS,PESHTIGO,"2,29,65,66,120,121,124",9.1,179.9,"(41.891042, -87.615376)"
533,756,ILLINOIS,LAKE SHORE,"2,29,65,66,120,121,124",9.0,196.1,"(41.89102512, -87.61314762)"
534,758,NAVY PIER,TERMINAL,29,526.3,638.8,"(41.89233194, -87.60999416)"
535,759,GRAND,STREETER,"2,29,65,66,120,121,124",273.4,7.5,"(41.892011, -87.612125)"
536,760,GRAND,PESHTIGO,"2,29,65,66,120,121,124",433.1,18.1,"(41.891949, -87.615391)"
537,761,GRAND,ST. CLAIR,"29,65,120,121",323.7,63.4,"(41.891824, -87.622526)"
538,764,GRAND,STATE,65,365.6,215.2,"(41.89173615, -87.62790082)"
539,765,GRAND,DEARBORN,65,171.6,29.5,"(41.891714, -87.629467)"
540,766,GRAND,CLARK,65,58.6,23.5,"(41.891693, -87.630945)"
541,769,GRAND,FRANKLIN,65,137.7,46.2,"(41.89166494, -87.63546111)"
542,771,GRAND,KINGSBURY,65,43.8,33.4,"(41.891579, -87.639757)"
543,772,GRAND,530 WEST RR CROSSING,65,6.1,23.9,"(41.891332, -87.642789)"
544,776,GRAND,PEORIA,65,1.6,2.5,"(41.89123692, -87.64985452)"
545,778,GRAND,ABERDEEN,65,9.8,46.9,"(41.89119057, -87.65449965)"
546,780,GRAND,RACINE,65,18.6,73.9,"(41.8911595, -87.65725745)"
547,781,GRAND,OGDEN,65,23.9,70.0,"(41.89114825, -87.65868696)"
548,782,GRAND,NOBLE,65,80.4,121.9,"(41.89108116, -87.6620999)"
549,783,GRAND,ARMOUR,65,21.3,39.0,"(41.89108142, -87.66540595)"
550,784,GRAND,ASHLAND,65,154.0,87.8,"(41.8910639, -87.66695867)"
551,785,GRAND,PAULINA,65,12.9,32.1,"(41.89101802, -87.66947781)"
552,786,GRAND,WOOD,65,14.1,52.4,"(41.8909867, -87.671862)"
553,787,GRAND,WOLCOTT,65,15.4,33.3,"(41.89094784, -87.67435353)"
554,788,GRAND,DAMEN,65,65.1,86.3,"(41.89092435, -87.67672064)"
555,789,GRAND,HOYNE,65,9.7,35.9,"(41.89083412, -87.67918765)"
556,790,GRAND,LEAVITT,65,11.6,53.8,"(41.89077566, -87.68161052)"
557,791,GRAND,OAKLEY,65,24.4,69.7,"(41.8907743, -87.68412951)"
558,794,GRAND,ROCKWELL,65,9.2,20.8,"(41.8923868, -87.69160027)"
559,795,GRAND,TALMAN,65,1.5,4.5,"(41.89280899, -87.69267042)"
560,796,GRAND,WASHTENAW,65,8.0,16.8,"(41.89340945, -87.69405394)"
561,797,GRAND,CALIFORNIA,65,9.8,37.0,"(41.894236, -87.696239)"
562,798,GRAND,CHICAGO,65,69.8,47.2,"(41.89539181, -87.69907004)"
563,799,GRAND,SACRAMENTO(east serv.dr.),65,24.4,13.8,"(41.89645974, -87.7017202)"
564,800,GRAND,SACRAMENTO(west serv.dr.),"65,94",42.7,53.9,"(41.89700455, -87.70320023)"
565,801,GRAND,ALBANY,"65,94",2.2,4.9,"(41.89727124, -87.70383501)"
566,802,GRAND,KEDZIE,65,41.5,44.2,"(41.89820254, -87.70621812)"
567,803,GRAND,AUGUSTA,65,15.4,20.4,"(41.89901892, -87.70823409)"
568,805,GRAND,THOMAS,65,31.9,29.1,"(41.90111858, -87.71343823)"
569,806,GRAND,DRAKE,65,27.4,28.4,"(41.90181786, -87.71531902)"
570,808,GRAND,DIVISION,65,68.6,47.8,"(41.90262083, -87.71729954)"
571,809,GRAND,LAWNDALE,65,26.0,28.3,"(41.903498, -87.719491)"
572,811,GRAND,SPRINGFIELD,65,19.3,31.0,"(41.90517029, -87.72375684)"
573,812,GRAND,PULASKI,65,145.3,143.9,"(41.90615975, -87.7262656)"
574,813,GRAND,KARLOV,65,28.3,32.7,"(41.90719452, -87.72875386)"
575,814,GRAND,KEELER,65,25.3,37.6,"(41.90814822, -87.73121579)"
576,815,GRAND,KILDARE,65,32.2,74.4,"(41.90910115, -87.73364265)"
577,817,GRAND,NORTH/KOSTNER,65,119.0,114.3,"(41.910255, -87.736576)"
578,818,GRAND,KILBOURN,65,15.0,4.8,"(41.910992, -87.738444)"
579,819,GRAND,KENTON (west leg),65,1.6,1.9,"(41.91169701, -87.74017967)"
580,820,GRAND,4700 WEST,65,26.8,42.4,"(41.91292786, -87.74326523)"
581,821,GRAND,CICERO,65,55.1,122.8,"(41.91397719, -87.745786)"
582,822,GRAND,LAMON,65,8.5,18.1,"(41.91531404, -87.74919464)"
583,823,GRAND,LECLAIRE/ARMITAGE,65,27.5,68.5,"(41.91668751, -87.75281781)"
584,826,GRAND,LOCKWOOD (east leg),65,33.4,27.5,"(41.91743849, -87.75829719)"
585,828,GRAND,5500 WEST,65,6.5,24.0,"(41.91831551, -87.76308444)"
586,829,GRAND,CENTRAL,65,27.1,123.3,"(41.91894393, -87.7662933)"
587,830,GRAND,MAJOR,65,14.5,34.7,"(41.91925064, -87.76816211)"
588,832,GRAND,MARMORA,65,3.5,29.0,"(41.92015246, -87.77305811)"
589,833,GRAND,AUSTIN,65,35.3,117.5,"(41.92061241, -87.77547362)"
590,834,GRAND,MEADE,65,9.8,34.6,"(41.92105671, -87.77797234)"
591,836,GRAND,MOBILE,65,1.8,34.8,"(41.92195267, -87.78287544)"
592,837,GRAND,NARRAGANSETT,65,7.9,186.3,"(41.92266109, -87.78527711)"
593,838,GRAND,NATCHEZ,65,4.2,37.7,"(41.92327513, -87.78769283)"
594,840,GRAND,NORMANDY (west leg),"65,74",14.7,157.8,"(41.9236977, -87.79268704)"
595,842,GRAND,NEW ENGLAND (west leg),"65,74",1.2,72.3,"(41.9236635, -87.79750551)"
596,844,GRAND,SAYRE,"65,74",0.4,66.3,"(41.92359903, -87.80051574)"
597,845,NEVA,NORTH AVENUE,72,548.4,36.8,"(41.909026, -87.80401)"
598,846,NORTH AVENUE,FOREST,72,50.3,1.0,"(41.90883939, -87.80129052)"
599,847,NORTH AVENUE,KENILWORTH,72,42.5,6.5,"(41.9089, -87.798103)"
600,848,NORTH AVENUE,OAK PARK,72,45.6,8.7,"(41.90897029, -87.79517032)"
601,849,NORTH AVENUE,LINDEN,72,36.2,5.1,"(41.90899595, -87.7924506)"
602,850,NORTH AVENUE,EAST,72,35.2,5.2,"(41.908996, -87.790097)"
603,851,NORTH AVENUE,ELMWOOD,72,29.2,6.6,"(41.90900079, -87.78747675)"
604,854,NORTH AVENUE,RIDGELAND,"72,86",253.4,134.2,"(41.909098, -87.78350492)"
605,856,NORTH AVENUE,LOMBARD,72,71.3,14.0,"(41.90910983, -87.78090532)"
606,857,NORTH AVENUE,TAYLOR,72,62.5,41.4,"(41.90919299, -87.77820663)"
607,859,NORTH AVENUE,MAYFIELD (west leg),72,0.8,0.4,"(41.90917318, -87.77289808)"
608,860,NORTH AVENUE,MENARD,72,96.9,29.0,"(41.90920726, -87.77086088)"
609,861,NORTH AVENUE,WALLER,72,55.4,59.1,"(41.90924112, -87.76808368)"
610,863,NORTH AVENUE,LINDER,72,77.4,36.9,"(41.909346, -87.763178)"
611,864,NORTH AVENUE,LONG,72,101.7,52.8,"(41.909379, -87.761029)"
612,865,NORTH AVENUE,LOCKWOOD,72,63.4,48.5,"(41.909415, -87.758199)"
613,866,NORTH AVENUE,LARAMIE,72,269.9,182.7,"(41.90938864, -87.75608529)"
